two moon dataset
# of data : 2000

x position	y_position	class
-5.58696318	-0.050659951	1
-6.103103924	0.023918739	1
-6.164822245	0.02019444	1
-4.316050392	-0.292975936	1
-4.278966638	-0.306970684	1
-4.495444821	-0.281334249	1
-5.064550806	-0.203447484	1
-6.384505654	-0.017420166	1
-6.024035388	-0.084661655	1
-4.925105405	-0.254780427	1
-5.923956168	-0.125704791	1
-4.795634112	-0.292432026	1
-4.136808355	-0.3895494	1
-4.645740421	-0.331039836	1
-4.681687248	-0.335589964	1
-6.242583466	-0.152392009	1
-5.271676287	-0.283148471	1
-5.389224478	-0.280479826	1
-5.324706313	-0.299252532	1
-4.324072243	-0.421058627	1
-5.798568153	-0.270832129	1
-5.419904979	-0.322985135	1
-4.283973274	-0.449186593	1
-3.971550996	-0.487629118	1
-4.211113212	-0.471853193	1
-6.682348739	-0.253504049	1
-5.444028992	-0.378301767	1
-5.584057638	-0.37792923	1
-5.288868563	-0.414101657	1
-4.785584922	-0.464793193	1
-6.703520911	-0.329208836	1
-5.810190569	-0.409440224	1
-4.125906411	-0.538826741	1
-5.937684135	-0.426351541	1
-6.478510348	-0.405357659	1
-6.748373317	-0.403982291	1
-6.291543463	-0.44548306	1
-6.092421899	-0.47030596	1
-4.248118471	-0.57671691	1
-3.958302872	-0.598114984	1
-5.406128529	-0.541132761	1
-6.068075909	-0.525417016	1
-4.148930496	-0.611316664	1
-4.844720318	-0.594634665	1
-6.021354042	-0.567205723	1
-5.498067173	-0.595306993	1
-4.452541645	-0.633253543	1
-5.527094704	-0.617941606	1
-4.894888336	-0.641597403	1
-6.432123727	-0.627159934	1
-4.173002645	-0.670148545	1
-4.038529445	-0.678880612	1
-6.649706989	-0.669497488	1
-5.588094921	-0.688087397	1
-5.034046451	-0.7	1
6.30537049	0.5	0
5.027381327	0.492052023	0
4.642102916	0.48652712	0
4.562908218	0.480537509	0
5.330841752	0.464389106	0
5.61098255	0.451079853	0
7.179650515	0.411691888	0
5.001758447	0.444919489	0
6.526809443	0.398672556	0
6.859284248	0.376587808	0
4.974610557	0.422154333	0
6.549050811	0.359878889	0
5.53234601	0.385514467	0
6.443015001	0.33871343	0
6.627071918	0.318182708	0
5.955447073	0.336881893	0
6.222585996	0.312536888	0
5.008914971	0.365744135	0
5.547609781	0.327304729	0
5.804822252	0.302301515	0
6.279565769	0.261971221	0
7.357849869	0.178722907	0
6.661850456	0.211605335	0
6.732545142	0.193329445	0
6.480567262	0.199000128	0
4.519934631	0.340867908	0
6.121027851	0.203271751	0
4.940986924	0.292241395	0
5.964672055	0.194135563	0
4.567433984	0.310930978	0
4.939252484	0.26919057	0
7.238673634	0.03657257	0
5.851810764	0.161558726	0
5.925454872	0.143237209	0
4.855294535	0.247205324	0
5.218651208	0.199555231	0
7.280658806	-0.043545119	0
6.796066427	-0.002138149	0
5.965457941	0.083895121	0
5.516169095	0.12821671	0
6.930825621	-0.060309702	0
4.982612322	0.17812066	0
5.078053436	0.157499412	0
5.85124576	0.044049643	0
7.341901281	-0.174275039	0
7.315934966	-0.186104382	0
7.061815646	-0.164544644	0
5.372335297	0.072342517	0
6.942000075	-0.175647721	0
5.253492784	0.07231804	0
5.935923327	-0.044750613	0
4.632178691	0.155075257	0
5.624672498	-0.015570081	0
7.097259224	-0.273405003	0
6.284465071	-0.148911706	0
6.623992409	-0.220486932	0
6.484224102	-0.208987449	0
6.145648482	-0.160572665	0
6.895376795	-0.310703861	0
5.752307176	-0.11045252	0
7.109083671	-0.380131074	0
5.386795324	-0.060665121	0
6.583337044	-0.306387605	0
5.13529441	-0.029040414	0
4.951216657	-0.000110636	0
4.938815206	-0.005574264	0
6.036510146	-0.244736906	0
6.638463182	-0.385099912	0
4.965167406	-0.035341784	0
6.607086732	-0.405439097	0
6.357052439	-0.363044892	0
6.835666745	-0.484465801	0
7.20441367	-0.583762327	0
4.766069612	-0.029547465	0
6.596874937	-0.470977197	0
6.231335661	-0.396745268	0
5.370250916	-0.199357071	0
6.738436063	-0.546856078	0
4.654322981	-0.039292334	0
5.37298625	-0.228804081	0
4.513285845	-0.017463872	0
5.804042765	-0.360305824	0
6.389058102	-0.525701952	0
5.058520657	-0.183398111	0
6.960913417	-0.706581996	0
5.476593658	-0.315159139	0
6.350597303	-0.567539138	0
6.25453778	-0.553633291	0
4.814478398	-0.157369026	0
5.032410804	-0.227881138	0
4.803660373	-0.169982294	0
6.736852814	-0.746684042	0
4.625419606	-0.132669093	0
4.523197191	-0.109173452	0
6.698670659	-0.77861088	0
4.430120702	-0.094413915	0
4.563833395	-0.142705724	0
6.431403402	-0.737867904	0
5.721283256	-0.525420207	0
6.402730037	-0.755873159	0
4.708938113	-0.218495569	0
6.875036013	-0.938286197	0
6.721997748	-0.902702383	0
6.287741503	-0.771666673	0
6.140845115	-0.735102382	0
7.227106114	-1.120194212	0
4.46601173	-0.180757981	0
6.602917773	-0.935155814	0
6.284838035	-0.83726835	0
6.933799997	-1.082262449	0
6.412684339	-0.910182143	0
4.587562475	-0.259810603	0
5.557784652	-0.623844905	0
6.931507391	-1.144573783	0
4.788933589	-0.357643661	0
4.625515509	-0.30404394	0
5.792101653	-0.75719069	0
5.60172227	-0.69567849	0
6.691454077	-1.130915815	0
4.461476214	-0.270331192	0
4.59138695	-0.328951749	0
7.108795342	-1.343554744	0
4.455998483	-0.289559257	0
4.98395563	-0.51177045	0
6.89768297	-1.30741899	0
6.562676088	-1.184686849	0
4.618884998	-0.386466237	0
5.172572514	-0.627998049	0
6.365601478	-1.14587414	0
6.891134672	-1.385966951	0
7.046757301	-1.469764839	0
4.875153755	-0.537857064	0
6.098790327	-1.08603912	0
4.599951267	-0.433376414	0
4.872749705	-0.563576901	0
5.242660594	-0.739760756	0
6.368340166	-1.263271477	0
4.809322711	-0.561421987	0
6.079416706	-1.158842744	0
4.808016913	-0.578455855	0
5.994660647	-1.146342122	0
6.354836538	-1.330856655	0
4.969380083	-0.682364935	0
4.540834517	-0.485074023	0
6.550135592	-1.470655359	0
5.741885341	-1.090016686	0
4.503010376	-0.490223716	0
5.564886365	-1.027193515	0
6.370621511	-1.443899185	0
4.432466418	-0.478143064	0
5.75610179	-1.161001886	0
5.401104665	-0.991426621	0
4.678013396	-0.628366709	0
6.917748618	-1.806359975	0
6.555968658	-1.633744775	0
6.497835571	-1.619240597	0
6.506418362	-1.639956838	0
6.374400227	-1.585128132	0
5.486727188	-1.119532943	0
5.554564599	-1.168768779	0
4.706130041	-0.71427617	0
4.596061473	-0.662296728	0
6.466907283	-1.716047365	0
5.498564327	-1.187492785	0
6.645438628	-1.850111184	0
4.563194406	-0.678244585	0
5.90456271	-1.458494028	0
4.63115409	-0.734894398	0
6.796113788	-2.007456741	0
4.86715354	-0.891603981	0
6.420070791	-1.821152961	0
6.238869906	-1.729770051	0
6.523610656	-1.916768199	0
6.372775622	-1.84277377	0
4.700933698	-0.840891942	0
6.612652575	-2.023351032	0
4.719862243	-0.871641785	0
5.453879682	-1.338048254	0
4.446665076	-0.719818848	0
4.420968142	-0.71214621	0
4.684249257	-0.887901703	0
5.588225503	-1.475960597	0
6.17481524	-1.86760263	0
5.488754641	-1.438916178	0
5.041008856	-1.159823915	0
4.839485972	-1.038704129	0
5.530343865	-1.506768848	0
4.410328417	-0.773726922	0
5.597756035	-1.579555934	0
4.551942668	-0.886871182	0
4.608866971	-0.93502727	0
4.53515723	-0.894253415	0
4.149282362	-0.637534061	0
4.512469513	-0.897389144	0
6.312160141	-2.164839233	0
5.438235272	-1.56771928	0
6.15004245	-2.085839176	0
4.209648109	-0.71927736	0
6.177865831	-2.140447798	0
4.886984312	-1.225087283	0
5.945204273	-2.006399592	0
4.969448759	-1.308436802	0
4.134881123	-0.705179608	0
6.353233022	-2.359220029	0
6.431109699	-2.436220996	0
5.638554078	-1.859658546	0
5.051549412	-1.430920218	0
6.026975804	-2.186572635	0
4.584074958	-1.097865762	0
5.944148022	-2.157876712	0
4.363648185	-0.947565979	0
4.722512279	-1.237542724	0
5.431482202	-1.80669975	0
5.17138298	-1.61567117	0
6.236258731	-2.478194169	0
5.312758662	-1.756568695	0
4.765511381	-1.329272685	0
5.32637949	-1.796862514	0
4.050839204	-0.768410874	0
5.513044302	-1.9801835	0
5.625071248	-2.088927581	0
5.02353325	-1.604007979	0
4.739819857	-1.379432016	0
5.132694763	-1.723238952	0
6.102193804	-2.561412503	0
4.254441979	-1.000583222	0
5.176968977	-1.804241448	0
4.250489509	-1.016369756	0
6.054385668	-2.598622039	0
6.066679453	-2.629134306	0
4.294212027	-1.084118555	0
4.503800154	-1.280409712	0
5.652401133	-2.318750303	0
4.439010793	-1.244789349	0
5.281216644	-2.018508447	0
4.243464407	-1.088787371	0
4.762726098	-1.575043358	0
4.287100223	-1.149244711	0
4.35517726	-1.222904555	0
4.115454521	-1.009763368	0
4.590139517	-1.465742369	0
5.325515638	-2.174146249	0
5.699217944	-2.546957783	0
4.444321754	-1.363481459	0
5.96765516	-2.844463371	0
4.301605624	-1.248570909	0
4.340240903	-1.297341756	0
4.875405271	-1.834671382	0
4.703599888	-1.679478292	0
5.242078028	-2.229173767	0
4.063958494	-1.066419549	0
5.104561431	-2.125119001	0
3.933531902	-0.953963174	0
4.379515417	-1.418332278	0
4.786286286	-1.848230918	0
5.544556158	-2.64678367	0
4.631969276	-1.717466748	0
4.317088011	-1.401893042	0
5.121150023	-2.260811416	0
4.765499845	-1.901289548	0
5.418434345	-2.612913506	0
4.896685428	-2.072562328	0
5.565543148	-2.811320884	0
3.908185036	-1.030713296	0
5.427298073	-2.702158402	0
4.512418941	-1.715325496	0
4.80809628	-2.056925157	0
5.264841546	-2.582343665	0
5.442633657	-2.801380705	0
5.651654468	-3.058349492	0
3.833776006	-1.015463924	0
5.323387426	-2.728405621	0
4.958802724	-2.329427375	0
4.448013872	-1.755935101	0
4.41820775	-1.735591482	0
5.118083525	-2.570755392	0
4.083592475	-1.369273553	0
4.448397678	-1.814609037	0
5.656655857	-3.273991387	0
4.467233412	-1.867043943	0
5.438069649	-3.057890091	0
4.899653733	-2.424572561	0
4.971979542	-2.532114275	0
4.344389548	-1.776899294	0
4.015895716	-1.383452621	0
4.932573742	-2.541931577	0
5.236432685	-2.944056107	0
4.62448261	-2.191192374	0
4.486288598	-2.032469609	0
4.110255926	-1.566386082	0
4.133379976	-1.609710784	0
4.164998787	-1.664578507	0
5.091913571	-2.891629302	0
5.292263659	-3.177710804	0
4.034726047	-1.534652653	0
5.295273982	-3.230157467	0
4.270419902	-1.878086632	0
3.887854099	-1.376502619	0
4.174507814	-1.779040366	0
4.202553007	-1.832548028	0
4.943135828	-2.869368043	0
3.849546359	-1.37355068	0
4.238731621	-1.929925939	0
5.155150205	-3.235412914	0
4.558520249	-2.415412637	0
4.287674797	-2.048796997	0
4.074186875	-1.759495473	0
4.666468571	-2.630565568	0
4.751673142	-2.775653025	0
3.678116905	-1.225480783	0
3.863939781	-1.511191108	0
5.292720265	-3.646000486	0
3.825919655	-1.481848289	0
4.433902182	-2.410359642	0
4.569051848	-2.635092209	0
3.795289241	-1.476152621	0
3.630102775	-1.236019491	0
5.132441369	-3.571801605	0
4.603784105	-2.776640528	0
4.627042278	-2.835893112	0
4.691645015	-2.961173817	0
4.097002818	-2.039715464	0
4.745993551	-3.096857504	0
4.579742185	-2.854045243	0
5.027660295	-3.605181177	0
3.569683212	-1.249575586	0
4.166160942	-2.244531829	0
4.979413553	-3.613240997	0
4.945926499	-3.586699548	0
4.65540356	-3.127124624	0
3.807182239	-1.715568798	0
4.986345347	-3.744598504	0
4.584708801	-3.084740091	0
3.964489886	-2.036570889	0
4.670695903	-3.287210298	0
3.95214805	-2.052130052	0
4.648909877	-3.304463779	0
4.78844732	-3.581423013	0
3.474133596	-1.250237403	0
3.635169906	-1.554752854	0
3.769684893	-1.815409019	0
3.944786311	-2.154492015	0
3.535658269	-1.417138749	0
4.56317308	-3.348092101	0
3.553946186	-1.480681594	0
3.677378459	-1.729526824	0
4.488746753	-3.294815708	0
3.67663519	-1.762466136	0
3.613819624	-1.658235773	0
4.447960718	-3.303846347	0
3.649420682	-1.762016551	0
4.667206616	-3.798397891	0
3.674302126	-1.847423637	0
3.769434351	-2.057662815	0
4.68059106	-3.928381884	0
4.003692885	-2.578112226	0
3.724827254	-2.027386062	0
3.419680291	-1.413032476	0
4.335572025	-3.34913553	0
3.670142949	-1.973744902	0
4.502380283	-3.76780931	0
3.926537653	-2.565509774	0
4.245945742	-3.282945916	0
3.405853983	-1.479049965	0
3.341291251	-1.35337673	0
3.813813837	-2.418702951	0
4.532035909	-4.052463824	0
4.445101899	-3.894781059	0
4.176669264	-3.320701731	0
4.424121738	-3.922324422	0
3.621896289	-2.100847938	0
3.751837753	-2.427364319	0
3.559856791	-2.000144437	0
4.176837831	-3.490444602	0
3.346959955	-1.533428823	0
3.830670749	-2.723269332	0
3.356770616	-1.593991461	0
3.95223857	-3.081439372	0
3.599925057	-2.237268768	0
3.342172478	-1.615027443	0
4.245829144	-3.924902707	0
3.379477912	-1.749784244	0
4.303457015	-4.156537738	0
4.124636699	-3.734313195	0
3.943290813	-3.297331366	0
4.189569694	-3.987741182	0
3.798298132	-2.98163195	0
3.492503848	-2.187371158	0
3.81250505	-3.088511692	0
3.65216709	-2.681107242	0
3.41497412	-2.051251627	0
4.002820766	-3.732199706	0
3.441891161	-2.179215762	0
4.019320769	-3.865546997	0
3.255423898	-1.692790186	0
3.292937965	-1.825404008	0
3.830968075	-3.443811322	0
3.188835779	-1.562484514	0
3.145927611	-1.454444686	0
3.421440955	-2.317801756	0
3.744669235	-3.347157581	0
3.866183593	-3.76853422	0
3.277578269	-1.956060089	0
3.920638671	-4.036763046	0
3.547241017	-2.881583236	0
3.655993789	-3.274716024	0
3.349403336	-2.305068596	0
3.537135164	-2.964272702	0
3.868086469	-4.122585849	0
3.688576895	-3.562955892	0
3.149871207	-1.74768438	0
3.694071778	-3.679099341	0
3.749791992	-3.926765223	0
3.435800984	-2.854920893	0
3.703799469	-3.86875651	0
3.18134845	-2.003422297	0
3.33948445	-2.623174982	0
3.434339619	-3.020192256	0
3.37519526	-2.839682641	0
3.643696279	-3.920911527	0
3.412757902	-3.074550866	0
3.612933704	-3.916370843	0
3.300235878	-2.718192227	0
3.225523801	-2.457416906	0
3.252439781	-2.609357598	0
3.18839226	-2.384337221	0
3.095195858	-2.029043222	0
3.243495283	-2.704336947	0
3.536763389	-4.032969259	0
3.334856966	-3.203737891	0
3.448257688	-3.769371139	0
2.957028084	-1.588702817	0
3.475612395	-4.026857377	0
3.042126664	-2.054455182	0
2.922348742	-1.521351844	0
3.433216308	-4.037581319	0
3.357456705	-3.736693684	0
3.386652795	-3.952930386	0
3.427212214	-4.234314307	0
3.178378806	-3.022472908	0
2.916542278	-1.700126139	0
2.878921862	-1.536436829	0
2.928233882	-1.842388955	0
3.183995981	-3.309049528	0
2.876274939	-1.633961222	0
2.961105593	-2.164021994	0
3.111636623	-3.101059863	0
3.072734482	-2.937466014	0
3.139080798	-3.411503239	0
3.284660479	-4.399292342	0
2.825115877	-1.571670899	0
2.830248234	-1.64846569	0
3.229383733	-4.346531424	0
2.936544725	-2.464014471	0
3.012962679	-3.060507525	0
3.156994877	-4.164118433	0
3.11033649	-3.933786682	0
2.885819799	-2.369554486	0
3.001974784	-3.324493646	0
3.09704982	-4.162447976	0
3.076990944	-4.121103904	0
2.769971363	-1.718928244	0
2.957206711	-3.359021086	0
3.047416816	-4.24818582	0
2.96018167	-3.604942676	0
2.863932071	-2.841243698	0
2.970245104	-3.947175483	0
2.749047046	-1.92827456	0
2.781103557	-2.328444118	0
2.901443014	-3.672583508	0
2.799249046	-2.716458753	0
2.788127846	-2.706202582	0
2.909233567	-4.220300032	0
2.855188726	-3.752280623	0
2.777228671	-2.94969945	0
2.708764898	-2.204247758	0
2.730336995	-2.611141912	0
2.827799074	-4.125036953	0
2.807779357	-4.045212204	0
2.647287501	-1.781525984	0
2.663615244	-2.164771107	0
2.746214095	-3.727332746	0
2.68233482	-2.809850906	0
2.738372675	-4.089846212	0
2.611166064	-1.778830398	0
2.699224912	-3.866064129	0
2.672292638	-3.555902828	0
2.658473055	-3.529371025	0
2.607557549	-2.472824575	0
2.6079261	-2.767344467	0
2.560473646	-1.523619849	0
2.554110944	-1.523850116	0
2.589123367	-3.278029942	0
2.543504807	-1.628036208	0
2.539639202	-1.791577317	0
2.533836098	-1.890861325	0
2.543288192	-3.432778413	0
2.533710813	-3.787813438	0
2.521753912	-4.111673059	0
2.505581448	-3.049704251	0
2.492253695	-4.426515135	0
2.481369879	-3.449451831	0
2.475807928	-2.577086709	0
2.448575798	-4.17194359	0
2.441164294	-3.657335519	0
2.437412036	-3.118265574	0
2.455099445	-1.696309192	0
2.383918047	-4.420831787	0
2.446055948	-1.517608044	0
2.351233866	-4.478137137	0
2.395373173	-2.667462579	0
2.337015581	-4.004789189	0
2.326508612	-3.911230499	0
2.30514199	-4.08710927	0
2.291737083	-4.064134278	0
2.267733502	-4.261308793	0
2.263872611	-4.046613409	0
2.244137214	-4.144574614	0
2.381335863	-1.537384555	0
2.337127918	-2.15266737	0
2.3325548	-2.093774578	0
2.170726746	-4.362628951	0
2.277012395	-2.646213635	0
2.148787971	-4.243790566	0
2.172917794	-3.736877609	0
2.246917867	-2.649231609	0
2.094710472	-4.352081947	0
2.19325359	-3.038163063	0
2.283869232	-1.905040112	0
2.204404682	-2.677186898	0
2.058078561	-4.093314736	0
2.210913459	-2.408768339	0
2.081038016	-3.584990138	0
2.099009044	-3.292229059	0
2.065150447	-3.492333848	0
2.15715705	-2.55825014	0
2.108505889	-2.895742935	0
2.068158048	-3.144931619	0
2.130634499	-2.535861044	0
2.063548994	-2.995523575	0
1.88509614	-4.301872741	0
2.146612394	-2.192423396	0
1.954242753	-3.559097441	0
1.986842449	-3.227830719	0
2.002014012	-3.035287269	0
2.093348884	-2.322592009	0
1.91132935	-3.496906215	0
1.916689269	-3.375921079	0
2.062250188	-2.347828858	0
1.873683192	-3.490953375	0
1.762737569	-4.103346643	0
1.736971415	-4.170127457	0
1.728674314	-4.129380481	0
2.155466109	-1.528471026	0
1.784322664	-3.634801646	0
1.730098389	-3.866329007	0
2.029590316	-2.119626186	0
2.058420047	-1.915390394	0
1.609263941	-4.287075903	0
1.680913049	-3.826318619	0
1.999168558	-2.100560587	0
1.683575369	-3.668636643	0
2.060812743	-1.70567768	0
2.053420352	-1.706550097	0
1.874809163	-2.53986786	0
1.511471156	-4.231077428	0
1.977021849	-1.964229003	0
1.561970132	-3.852473841	0
1.905566599	-2.216670513	0
2.062271935	-1.470797171	0
1.627839697	-3.369229451	0
1.984581528	-1.753528737	0
1.620857406	-3.288953554	0
1.47858383	-3.840093444	0
1.559591527	-3.440275511	0
1.816609095	-2.324022273	0
1.517472831	-3.505027069	0
1.539220999	-3.363825149	0
1.337423114	-4.113366139	0
1.336983462	-4.054616031	0
1.756223687	-2.375037139	0
1.739755107	-2.401040247	0
1.401709638	-3.637888568	0
1.281331666	-4.033871298	0
1.442032572	-3.38720228	0
1.726284955	-2.30792003	0
1.934693892	-1.526667319	0
1.819846948	-1.909103189	0
1.152327309	-4.216682998	0
1.585059727	-2.664468494	0
1.272224727	-3.696949142	0
1.554729825	-2.693944706	0
1.308181793	-3.480950049	0
1.780805579	-1.875066828	0
1.357255991	-3.23145095	0
1.846935548	-1.608771303	0
1.44914579	-2.855868488	0
1.134464552	-3.813182666	0
1.888620818	-1.410206633	0
1.305747708	-3.191323469	0
1.818406221	-1.584339897	0
0.997004542	-4.047756493	0
1.07468499	-3.767621144	0
1.072554759	-3.72968425	0
1.114030406	-3.564554091	0
1.167038899	-3.369223662	0
1.054212449	-3.654260003	0
0.941953424	-3.931874	0
1.308972168	-2.854137603	0
1.58878156	-2.040779544	0
1.814127301	-1.393678988	0
1.421128611	-2.449735388	0
1.235447177	-2.92398953	0
1.340031287	-2.610675454	0
1.154599694	-3.073577569	0
1.689903107	-1.63138358	0
1.31505515	-2.58833822	0
0.726455057	-4.079304572	0
1.509899725	-2.032766279	0
1.037373922	-3.207108519	0
1.58417279	-1.800003542	0
1.401637885	-2.233379237	0
1.675804433	-1.532590591	0
1.460763432	-2.039947634	0
1.236615133	-2.560283469	0
0.922353861	-3.287701076	0
0.668988359	-3.857338787	0
1.641843318	-1.524344867	0
1.292070242	-2.324687518	0
1.387579831	-2.078879823	0
0.624795655	-3.809894645	0
1.545305244	-1.675505918	0
0.788709446	-3.366505564	0
0.499739139	-3.981276718	0
1.602973297	-1.49278955	0
0.899961258	-3.024908368	0
0.954967166	-2.875485714	0
1.597321772	-1.455835644	0
0.589496517	-3.605511752	0
0.712447565	-3.309932105	0
0.610916603	-3.49362354	0
0.913919084	-2.825960696	0
0.458491249	-3.746554567	0
0.900047327	-2.801443588	0
0.784400089	-3.011893361	0
1.00837376	-2.529220261	0
1.327543621	-1.862271102	0
0.266658308	-3.964438036	0
1.250535993	-1.978164016	0
1.288550433	-1.884087059	0
0.31198902	-3.772600311	0
1.130645435	-2.153382959	0
0.361013829	-3.612900769	0
1.116136737	-2.140610746	0
0.9351311	-2.463292865	0
0.852065773	-2.596963617	0
0.789067414	-2.691116749	0
0.820774609	-2.608465564	0
1.449042997	-1.43091321	0
0.672338389	-2.83294048	0
0.639941896	-2.866861363	0
0.966796248	-2.254725393	0
0.722441685	-2.67025756	0
0.906904147	-2.320441906	0
1.498583593	-1.259975442	0
0.556578282	-2.890685325	0
0.397802283	-3.141113254	0
0.30147663	-3.280448791	0
0.788706835	-2.42145756	0
1.069711088	-1.924224712	0
1.127375954	-1.809859076	0
0.111010995	-3.491567323	0
0.458052524	-2.887503493	0
1.422480885	-1.274909873	0
0.856566522	-2.188002447	0
0.066964363	-3.451500967	0
0.83716502	-2.181689968	0
0.081322691	-3.373402764	0
0.083134303	-3.343544365	0
0.758106036	-2.250900688	0
0.632877721	-2.428254136	0
-0.07498497	-3.510535155	0
-0.064638125	-3.46692506	0
0.72211287	-2.231120373	0
0.281394741	-2.884805848	0
1.125510848	-1.582669043	0
1.392940524	-1.166031121	0
0.406312102	-2.629429271	0
0.042509496	-3.148327028	0
-0.04412104	-3.251421938	0
1.201819466	-1.401327071	0
0.585012697	-2.285854587	0
0.165957389	-2.872711485	0
0.657863154	-2.144095138	0
1.03462478	-1.589274833	0
0.168571479	-2.801923397	0
0.513410589	-2.294844422	0
-0.18635181	-3.254251585	0
0.826727011	-1.822974476	0
0.268100052	-2.578049232	0
0.576388994	-2.135404031	0
-0.073988775	-3.00325288	0
0.324612878	-2.441317561	0
1.272545255	-1.148757855	0
0.703814275	-1.896922676	0
-0.064280541	-2.899577544	0
0.060595654	-2.712957234	0
0.459551895	-2.170013252	0
1.189475316	-1.203745124	0
-0.193148645	-2.978532139	0
-0.1995326	-2.964217397	0
-0.102960058	-2.818710708	0
-0.190640869	-2.908374422	0
1.103827738	-1.25721319	0
-0.292760554	-2.992344907	0
0.222358219	-2.329898084	0
0.552353469	-1.904370062	0
0.040537685	-2.516760724	0
0.538842265	-1.890156555	0
1.072006676	-1.229245356	0
1.126084611	-1.153142977	0
-0.047075081	-2.54519715	0
-0.59688262	-3.178957627	0
-0.59205709	-3.149866133	0
0.412109797	-1.948890587	0
-0.329375032	-2.797519115	0
0.154643871	-2.216084978	0
-0.693660524	-3.175053076	0
-0.256840404	-2.652312351	0
-0.647758784	-3.07654873	0
-0.383568979	-2.755669781	0
0.03272981	-2.268063969	0
0.910727126	-1.271777909	0
0.08263579	-2.177972932	0
0.143196239	-2.094433671	0
0.75412287	-1.409807263	0
0.703691515	-1.452607941	0
-0.119036831	-2.329016241	0
-0.421505988	-2.635895999	0
0.900486605	-1.206102061	0
-0.297511641	-2.465189108	0
0.999392037	-1.080564088	0
-0.384129713	-2.51873448	0
0.591619635	-1.484911345	0
1.042650412	-1.006283231	0
-0.188168224	-2.261001443	0
0.010718758	-2.040691347	0
1.070428425	-0.949946403	0
-0.700151774	-2.725410286	0
0.298006967	-1.705458103	0
0.51637178	-1.474293235	0
-0.618933563	-2.584792313	0
0.022232253	-1.935278527	0
-0.588806237	-2.516800907	0
0.047066419	-1.880725417	0
0.957112484	-0.988074951	0
-0.119946698	-2.011015518	0
0.908670751	-1.015593225	0
0.267481165	-1.612917653	0
0.664136334	-1.226600048	0
0.741584846	-1.143370797	0
-0.000926313	-1.822612199	0
-0.440464415	-2.213639291	0
0.503180277	-1.331192696	0
0.590943134	-1.239688765	0
-0.514716976	-2.229952802	0
-0.287395388	-2.008195313	0
-0.728852996	-2.387110484	0
0.139862966	-1.597020947	0
0.990170601	-0.833035745	0
0.753322578	-1.032402425	0
0.782895613	-0.996927456	0
-0.737757251	-2.304722421	0
-0.819609725	-2.35740417	0
-0.128047567	-1.747782562	0
0.190631212	-1.462673545	0
-0.726986122	-2.225101803	0
0.7045192	-1.006587277	0
0.124542954	-1.480548732	0
-0.970920639	-2.375442337	0
-1.280577588	-2.611977526	0
-0.009383269	-1.552391388	0
-0.293000173	-1.76973675	0
0.86960038	-0.816455753	0
0.927369571	-0.761661244	0
-0.725456197	-2.071030416	0
0.520516116	-1.067703701	0
-0.627953988	-1.961297796	0
-0.819396758	-2.095078433	0
0.382885306	-1.144442996	0
0.16278686	-1.303646166	0
0.226060146	-1.243435678	0
-0.065459245	-1.45416498	0
0.691843356	-0.868347485	0
0.037430185	-1.35143342	0
-1.079448404	-2.173558451	0
0.54945086	-0.947368777	0
0.54406496	-0.941849803	0
-1.031990959	-2.086562045	0
-1.101980939	-2.12045523	0
-1.209869823	-2.181144245	0
-0.750184705	-1.833402969	0
-1.13268498	-2.090738134	0
-1.030202915	-2.000939953	0
0.258669276	-1.077287835	0
-0.32027616	-1.471476087	0
-0.475320601	-1.565959598	0
0.041228961	-1.195850189	0
-0.010730911	-1.220061278	0
-0.660802994	-1.650841449	0
-1.42588294	-2.153433743	0
0.476474586	-0.858413715	0
-0.749254418	-1.666466661	0
-1.359089048	-2.055584457	0
-0.522572925	-1.487977486	0
-1.074514509	-1.834924828	0
-0.386733674	-1.372731386	0
-0.569385371	-1.477537482	0
-0.007209863	-1.104205358	0
0.687784528	-0.651506373	0
-1.158730287	-1.808687975	0
-1.015687543	-1.702999367	0
-1.209552255	-1.808264648	0
-1.361735765	-1.886147228	0
-1.68908083	-2.070244202	0
0.116868841	-0.951893517	0
0.742817843	-0.562979286	0
0.535816208	-0.679780384	0
-0.205647426	-1.113581577	0
0.730251295	-0.547903894	0
-1.163170686	-1.653507502	0
-0.226249317	-1.091194406	0
-0.529671694	-1.255539226	0
-1.584667578	-1.849728214	0
-0.404331772	-1.158599487	0
-0.076314594	-0.960551291	0
0.571454937	-0.585321348	0
-1.661507102	-1.824757345	0
-1.306851467	-1.610954789	0
0.190928619	-0.77093612	0
-1.108949873	-1.471640369	0
0.178083234	-0.759043916	0
-1.098682433	-1.436742086	0
0.698465942	-0.462257253	0
-1.471437314	-1.605246961	0
-1.439740001	-1.572599754	0
-1.493492541	-1.584869954	0
-1.284950635	-1.460875127	0
-1.410350926	-1.510269239	0
-0.327944249	-0.942590261	0
-1.651293172	-1.601231144	0
-1.575804386	-1.546945898	0
-0.85695562	-1.172727874	0
-0.116955399	-0.793738331	0
-0.814981742	-1.125867582	0
-1.217037165	-1.30858123	0
-0.384696438	-0.892390955	0
0.189072293	-0.606496285	0
-0.784929406	-1.060178961	0
-1.81823377	-1.534329186	0
-0.841874573	-1.061541503	0
-1.943227129	-1.559166532	0
0.048592982	-0.626727458	0
-0.195106751	-0.728486808	0
0.569920845	-0.372450786	0
0.473184821	-0.408512939	0
0.252405602	-0.499000134	0
-1.115526768	-1.093415113	0
-0.240116507	-0.697332706	0
